can get from way to be and b an up all the different ways we can get from a to be we want the optimum,get from a to b and b among all the ways we can get from a to b we want the optimum 
and that is what we call a data structure,and that is what we call a data structure 
its so k is a divisor of m if i can divide m by k and get no reminder so the,divides so k is a divisor of m if i can divide m by k and get no reminder so the 
when we can see that for is a factor of eight for is a divisor of eight for is also a divisor,12 then we can see that 4 is the factor of 8 4 is the divisor of 8 4 is also divisor 
of two where another divisor of to the six but six is not a divisor of eight so we go through the,of 12 another divisor of 12 is 6 but 6 is not a divisor of 8 so if we go through the 
the bigger than one that divides both eighteen and twenty five since one divides,bigger than 1 that divides both 18 and 25 since 1 divides every number as we saw in 
how would one go about computing gcd of m and n so this is where we come to the algorithm it,so how would one go about computing gcd of m n so this is where we come to the algorithmic 
algorithm it but we want to describe uniform way of systematically computing gcd of m and n for any,way we want to describe the uniform way of systematically computing gcd of m n for any 
better once as we go along but if we just look at the definition of gcd it says,better once as we go along but if we just look at the definition of gcd it says look 
at all the factors of n look at all the factor of n and find the largest one which is a,at all the factors of m look at all the factor of n and find the largest one which is the 
what we want from an algorithm a two things one as that the description of what to do,we want from an algorithm are two things one is that the description of what to do 
instructions that r is of the value of m and n in such a way that concrete and comp we,the instruction regardless of the value m and n in such a way it can read it and comprehend 
factors have a very large number for n we might have any factors so the process,factors they are the very large number for n you might have many factors so the process 
we have seen several situations where we want store a sequence of values,we have seen several situations where we want to store a sequence of values 
out in a list it is expensive to get to the ith element it takes time to portion,therefore in a list it is expensive to get to the ith element it takes time proportional 
at the ith position that the value at the jth position in constant time independent of i,at ith position get the value at the jth position in constant time independent of i 
two up to j position to get the two positions so i will have and in a list or would have,down to the jth position to get the two positions so i will have in a list i would have the 
sequence of links and then i will have in our this sequence of things,sequence of links and then i would have another sequence of links 
then having now identify block where the ith value is in the block but j,then having now identified the block where the ith value is and the block where the jth 
the length of each element of the array is of a uniform size x and,length of each element of the array is of a uniform size 
to design for sequences apply depending on how the sequence is actually represented,to design for sequences apply depending on how the sequence is actually represented 
an algorithm which works efficiently for a list may or may not work efficiently for an x,an algorithm which works efficiently for a list may or may not work efficiently for an 
i and vice is us to,array and vice versa 
you would also typically in an array know in advance how the this block,we would also typically in an array no in advance how big this block is 
or we can even call it a sequence more size the sequence which we call s e queue,or we can even call it a sequence to be we more precise in a sequence which we call seq 
so we have a sequence of values we want to check whether a given value there and,so we have a sequence of values we want to check whether a given value is there or not 
for does it matter does not matter how,or does it matter does it not matter at all 
we only need true or false it is if there of this is not it is a very simple thing,only need true or false is it there or is it not it is a very simple thing 
we do is we to through all the elements in the sequence and check whether any element,what we do is we loop through all the elements in the sequence and check whether any element 
that if we have reach this point we have not found the value three that we are looking for,that we have reached this point we have not found the value v that we are looking for 
and check the value at position i rather than the value itself,and check the value at position i rather than the value itself 
may point of this function is that we have no solution to search other than to scan,the main point of this function is that we have no solution to search other than to scan 
this value might be,this value might be 
of memory starting with one two three up to i and you want to get to the ith element quickly by,of memory starting with 1 2 3 up to i right and you want to get to the ith element quickly 
v is the last value then we have to look at all,so v is the last value then we have to look at all 
more generally v is not in the list right,but more generally v is not in the list 
v is not in the list the only where we can determine that the is not in the list is to check every value,v is not in the list the only way we can determine the v is not in the list is to check every 
have not seen it so far we are not going to see play to,have not seen it so far we are not going to see it later 
a sequence starts you can just compute i times this size of one unit and quickly come,the sequence starts you can just compute i times this size of one unit and quickly go 
have to look at any word before,to look at any word before i 
so in general if we have a sequence that efficient way to search for this value is to first,in general if we have a sequence that efficient way to search for this value is to first look 
like that and somebody are still to guess the name of a person there leaking out,play that when somebody ask you to guess the name of a person they are thinking of then 
this is no then you only need to think about n we of n,person says no then you only need to think about m so we have men 
on this how would we do the,on this 
again we look at,how would we do that 
to next part that we look at and so on,of the next part that we look at and so on 
we will demarcate that segment using l and,so we will demarcate that segment using l and r 
is to the ith position,to the ith position 
the other hand the slice is not empty then what we do is we first compute the midpoint so we can,on the other hand if the slice is not empty then what we do is we first compute the midpoint 
so we find the midpoint,so we find the midpoint 
and this can be done in what we call constant time in that,and this can be done in what we could call constant time 
and therefore it stops at bit minus,and therefore it stops at mid minus 1 
give us the slice which is empty because we find that the right point,give us a slice which is empty because we will find at the right point at the left point 
the left pointer the same,are the same 
so or the sequence length zero then the takes only one step because we just report that,if the sequence has length 0 then it takes only one step because we just report that 
it is false we can find it if there are no elements left otherwise,it is false we cannot find it if there are no elements left 
we want to an expression for t of n which satisfies this so this is what is called a recurrence normally sil,we want an expression for t of n which satisfies so this is what is called a recurrence normally 
one by t of n by two cube,plus 1 by t of n by 2 cube 
y and then this expression becomes one so when n is equal to two to the k it,so when this expression becomes 1 so when n is equal to 2 to the k 
the log of thousand to the base two that is the equivalent definition of all,the log of 1000 to the base 2 and that is an equivalent definition of log 
that the midpoint,at the midpoint 
we search is that by only looking at a very small number of values space of example we can,search is that by only looking at a very small number of values say for example we give 
of so after it ten halvings of thousand we would a come down to zero or one,after 10 halvings of 1000 we would have come down to 0 or 1 
us that i get when i use an array,bonus that i get when i use an array 
or r the arrays,or are they arrays 
so they do support these flexible things which are typical of lists however python supports,they do support these flexible things which are typical of lists however python supports 
two and just to emphasise how lists work when we go further in this course we will actually,to and just to emphasise how lists work when we go further in this course we will actually 
we look at how to implement some data structures,look at how to implement some data structures 
in one element to the,one element to another 
fit with key it is not very efficient to expanded because we have two then shift everything,of it quickly it is not very efficient to expand it because we have to then shift everything 
the worst case for example if this green blah comes in the zero a position then the entire,the worst case for example if this green block comes into 0th position then the entire 
you can imagine that you know if you have some say a space in your covered and then you take a,you can imagine that if you have some say space in your cupboard and then you take out 
we can also accommodate what we see in python where each element of the list make,another we can also accommodate what we see in python where each element of the list maybe 
of a different type and hence each value might have a different size in itself,of a different type and hence each value might have a different size in itself 
s time proportional to i we cannot assume that we can reach any position in the list in constant,time proportional to i we cannot assume that we can reach any position in the list in constant 
it is,like this 
we say that the ith position points to the i plus one position which point to the rest the,we say that the ith position points to the i plus 1th position which point to the rest 
many problems we have to search through a set of possible these in order to find this solution,for many problems we have to search through a set of possibilities in order to find the 
x search through all the possibilities by going forwards in backwards one that the attack,search through all the possibilities by going forwards and backwards one level at a time 
our first question is how to represent the board because the board is what keeps changing,problem so our first question is how to represent the board because a board is what keeps changing 
i comma j and therefore if it is zero in the case,comma j and therefore if it is 0 it indicates there 
know that there is only one queen for row so this particular thing though it has n minus ten it,that there is only one queen per row this particular thing though it has n minus n into 
when n square entries it will only have actually n once at any given time so we can optimal,n n square entries it will only have actually n ones at any given time so we can optimize 
now if you have update chess you would know that the queen is a very special these,now if you have ever played chess you would know that the queen is a very special piece 
report just means setting board i equal to see if we have the one dimensional representation,our board just means setting board i equal to c if we have the one dimensional representation 
from zero then we are done so we can return true however this is not the last queen then,0 then we are done so we can return true however if this is not the last queen then 
is one more queen so we recursively call this function incrementally the row to i plus one,one more queen so we recursively call this function incrementing the row to i plus one 
it can move any number of squares is a longer row column or diagonal so for instance,it can move any number of squares along a row column or diagonal  for instance if 
have other the succeeds or not we check if extend solution is true that is,depending on whether it succeeds or not we check if extend solution is true that is the 
current position reaches c and r where bounded we true if it to succeeded,current position reaches the end now when would it be true if it succeeded 
in going all the data level n minus one and n minus two returns true so when n minus one to,in going all the way to level n minus 1 and n minus 1 returns true so when n minus 1 
if we place a queen here in the third on the third column then at it move anywhere,we place the queen here in the third row and the third column then it could move anywhere 
you have to do a little bit more work to figure out how to actually printing this,but we have to do a little bit more work to figure out how to actually implement this 
a simple way would be to just sake that along with a two dimensional representation the,a simple way would be to just say that along with a two dimensional representation of the 
that say attack i j is k if i the was first attacked by queen k and attack i j is minor,so we say attack i j is k if i j was first attacked by queen k and attack i j is minus 
queen i that we put you we mark the squares which are attacked by queen i,we put we only mark the squares which are attacked by queen i 
back so removing date it does not actually change anything regarding the attack this,attack so removing it does not actually change anything regarding the attack position 
placed under attack only are adding this queen and that turns out to be,were placed under attack only after adding this queen and that turns out to be these 
first attacked by queen k and when we remove queen k we reset to minus one saying that,first attacked by queen k and when we remove queen k we reset to minus one saying that 
array which had code i equal to b j so question is can we replace a attacked by,array which had board i equal to be j the question is can we replace attack by a 
in the array now one thing to remember is that though attack itself is an n squared,linear array now one thing to remember is that though attack itself is an n squared 
once we fix the queen two and two we only have to look along its row call a,entries once we fix the queen to undo we only have to look along it is row column 
this main diagonal so for the main diagonal is the one from the top left,this main diagonal or the off diagonal the main diagonal is the one from top left 
since in which square to be under attack so we where we better to represent these code directions,in which a square could be under attack it might be better to represent these 4 directions 
minus the row is something that will be the same a long every square of that i,minus the row is something that will be the same along every square on that diagonal 
and along this green diagonal we have seven plus five six the string some five plus seven so sequence r is equal to two or not,and along this green diagonal we have 7 plus 5 6 plus 6 and 5 plus 7 so c plus r is 
this j minus i or is along the diagonal this difference is j plus as to some is j,is j minus i or if is along the diagonal whose difference is j plus i whose sum is j plus 
similarly we can have a an array which says column nice f add and then call,n minus 1 similarly we can have a an array which says column i is attacked and then column 
my set to one provided column i is attacked for again i a between zero and n minus one now in,i is set to 1 provided column i is attacked for again i between 0 and n minus 1 now when 
the north west to south east diagonal is the one where the difference is the same,the north west to south east diagonal is the one where the difference is the same and if 
and here the difference is seven minus zero is seven and here the difference is zero minus seven is fine,here the difference is 7 minus 0 is 7 and here the difference is 0 minus 7 is minus 
one to n minus one this is we can number if at so this is the difference is the difference this,n minus 1 this gives me the number if at this is the difference if the difference is 
and the possible range of values it is from minus seven plus m minus n minus one,are there and the possible range of values is from minus 7 to plus 7 minus n minus 1 
put and then minus one is two times seven which is four,two times n minus 1 is two times 7 which is 14 
the values are zero to n minus one so minus one indicates that the ith queen is not placed that this moment,the values are 0 to n minus 1 so minus 1 indicates that the ith queen is not placed 
attacked by a single queen and must be attacked by the queen at i comma j so only the queen,by a single queen and it must be attacked by the queen at i comma j so only the queen 
key values indicating the five some dictionaries so the queen position we will call keep,5 key values indicating the 5 sub dictionaries the queen position we will call the key queen 
queen so instead of saying board i is j we say board with queen as the key add position,so instead of saying board i is j we will say board with queen as the key at position 
which is a dictionary which contains everything of reverse,which is a dictionary which contains everything of interest 
diff so here we have an actual python implementation of what we discussed so we have this a is,here we have an actual python implementation of what we discussed so we have this this 
function here which is called place queen to place a queen we set takes the row i and the,function here which is called place queen place queen we said takes the row i and the 
or column values we check if i js tree in the current board if it is free then we,all column values we check if i j is free in the current board if it is free then we 
we means to queens we cannot place a queen and the as rows we return false now,we means it means we cannot place the queen on the ith row so we return false now the 
so remember we take the input it will be a string we convert it using int and we are caught,so remember we take the input it will be a string we convert it using int and we record 
mid and pass it as n then we will initialize the board at the number n we need n because,int and passes it as n then we will initialize the board with the number n we need n because 
need to know how to set up that remember that the indices and from zero to n minus one or from n,we need to know how to set up that remember that the indices run from 0 to n minus 1 or 
n minus n minus one plus and so n this required in order to initialize the dictionary,n minus n minus 1 plus n n is required in order to initialize the dictionary and finally 
initializes the board what how do we print the board for any row we sort,this initializes the board what how do we print a board well for every row we sort the 
files so this is a if you have a python program we can run it directly without first,dot py this is by the way if you have a python program you can run it directly without first 
instance if we give it the number for then we that this solution that we saw in the,for instance if we give it the number 4 then we will get the solution that we saw in the 
example k is not very to print it out the neatly so if we get the,earlier example it is not very printed out very neatly so if we give the number 8 then 
shows we the for queen solution one more readable found,shows me the 4 queen solution in a more readable form right 
means m is bigger is an extra call it is an saying that but is next all,see there is an extra column there is some mistake in that but there is an extra column 
previous level also returns true and eventually we print out the board so supposing we do not,previous level also returns true and eventually it print out the board supposing we do not 
so every possible solution the only thing is that it will not run through a,every possible solution the only thing is that it will not run through every solution 
queen positions and then try and it out we are trying it out for smaller a things because,queen positions and then trying it out we are trying it out for smaller things because 
us a we extend solution and then we undo the queen and try the next one,extend the solution and then we undo the queen and try the next one 
every possible j an inorder there the amount containing,blindly try every possible j and we are not going to ever come out complaining that we 
solution that we are trying to get does not work so we take at i get and then we undo,solution that we are trying to get does not work so we hit a dead end and then we undo 
part a special a backtracking with respect to the eight queens got,our discussion of backtracking with respect to the 8 queens' problem  
and there is no free slot for the third queen so just i exhausted on as is we can show,there is no free slot for the third queen so just by exhaustive analysis we can show 
we can find an empty slot of the second node right at the end so we put a queen there,then we can find an empty slot on the second row right at the end so we put a queen there 
everything is one of the column in is none the queens attack each other,everything is one of the corner in which none of the queens attack each other 
is always a solution possible now up our last is to find such a solution how to we find,is always a solution possible our task is to find such a solution how do we find a 
that there exactly one queen in each row so let us first put a queen in the first row,is exactly one queen in each row let us first put a queen in the first row 
so we have a print and then you start filling up things and then i some caught,so you have a grid and then you start filling up things and there are some points you realize 
its now we move to the third row and that is call,squares now we move to the third row and in the 5th 
speed and then we place a queen and then or six one and then or seven one and now we find,and then we will place a 5th queen and then a 6th one and then a 7th one and now we find 
something we did for now the last thing we did was to put the seven is queen right so we,something we did before now the last thing we did was to put the 7th queen right so 
the problem and at some point when we realize that we are start we cannot solve the problem,problem and at some point when we realize that we are stuck we cannot solve the problem 
and so on,and so on 
suppose we want to write a function find pops which finds the first position of the value,suppose we want to write a function findpos which finds the first position of a value 
go this let reached how to we know at this point so remember now there are,not think of this clever trick how would we know at this point so remember now there 
so the question is can we detect whether or not to broke out of this loop order the,not the question is can we detect whether or not we broke out this loop or whether we 
we terminated separately,terminate it separately 
in that looks a bit odd because of the name it allows something called else which,that looks a bit odd because of the name it allows something called else which we saw 
the new words you need to use so if you see an else attach to a for it could also be a,new words you need to use if you see an else attached to a 'for' it could also be attach 
is a not found it pos is undefined so it was undefined we need to define it before,entire list and not found it pos is undefined if pos is undefined we need to define it before 
this can be done by up supplying the optional x so both for and while also the of l,this can be done by supplying the optional else both for and while also allow an else 
we mark the position that we have found it to be pops at the end of this if we have not found,mark the position that we have found it to be pos at the end of this if we have not 
we in the list then we will set pos to minus one which is the default value we indicate,in the list then we will set pos to minus 1 which is the default value we indicate at 
to scan the remaining hundreds of thousands of positions before we return the position,to scan the remaining hundreds of thousands of positions before we return the position 
so this is an issue of deficiencies that we are done in this to many times and,this is an issue of efficiency that we are running this loop too many times unnecessarily 
the position to be the new thing right so we are actually finding not the first,the position to be the new thing so we are actually finding not the first 
position to the last position so this is not a very good way to do this and so we first,position but the last position so this is not a very good way to do this so we first 
condition it says that if l i is b and we have not found it so far then we update,condition which says that if l i is v and we have not founded so far then we update 
the as before if we never find it then the value found is never set to true and so we report,as before if we never find it then the value found is never set to true and so we report 
succeeding then we will report minus one,without succeeding then we will report minus 1 
so we could think covering this using a for loop n so we go through every value and,we could think of doing this using a 'for loop' so we go through every value in l 
we have not seen x so far like before we want to report minus one,have not seen x so far like before we want to report minus 1 
the position so this is only the first version of this we will see how to fix this so we have,position this is only the first version of this we will see how to fix this so we have 
in one so this is precisely what we want to do if x is be we have found the first position,loop so this is precisely what we wanted to do if x is v we have found the first position 
we go back and now how do we record at the end we do not have this founded filling,and go back now how do we record at the end we do not have this found variable anymore 
im on how do we know in the n to whether or not we actually sort so the question is was call,how do we know at the end whether or not we actually saw it so the question is was pos 
there so in any case we can return pos in we have node,there so in any case we can return pos and we have no problem 
this is just to illustrate the use of the word break it which allows us in certain situations,this is just to illustrate the use of the word break which allows us in certain situations 
to get a remember in the worst case we do not find x so the worst case,to get out now remember in the worst case we do not find x in it so the worst case 
it is better to scan the positions so is better to say pos is minus one but,it is better to scan the positions so it is better to say pos is minus 1 but instead 
to going through x in l means better to go through i in the range zero remember now this,of going through x in l it is better to go through i in the range 0 remember now this 
did so while the changing the they will that we put in the for we were slightly more matches,so by changing the variable that we put in the 'for' we have got a slightly more natural 
the last lecture we saw that in object oriented programming we define a data type,in the lecture we saw that in object oriented programming we define a data type through 
are dealing with this heap h when we say h dot insert then this insert is using the value,are dealing with this heap h when we say h dot insert then this insert is using the 
us better the same function is that there is self there is what is turns,perspective the same function is there there is self there is o distance so if i take 
eight and y equal to r sign theta then into x plus delta x y plus delta y and convert,theta and y equal to r sin theta then do x plus delta x y to plus delta y and convert 
it back to r theta so you pay or tries in one function of the other that x,it back to r theta right so you pay a price in one function or the other with the x y 
like saying that a heap implementation is always better than a sorted list implementation,like saying that a heap implementation is always better than a sorted list implementation 
quite implementation namely we have to move from x y to r theta but the functionality,the private implementation namely we have moved from x y to r theta but the functionality 
are which three comma four but if we do not pass the argument set p two then we get a point,the argument 3 comma 4 but if we do not pass any argument like p 2 then we get a point 
and the origin,at the origin 
a function in end clearly looks like a special function because of these underscore,the function init clearly looks like a special function because of these underscore underscore 
using right python function as we said before python a interprets in it is the constructor so,to write a python function as we said before python interprets init as a constructor so 
when we call a object like equal to point five for then this implicitly call so init and when it is use whose,when we call a object like p equal to 054 then this implicitly calls init and init is 
for instance print it to the function print implicitly takes any name you passed to print,and for instance print  the function print implicitly takes any name you pass to print 
self dot y we want to print this out in this found the value x in the value i,and self dot y we want to print this out in this form value x and the value y 
put it so the string representation of self dot y so this creates a string now the value,produces the string representation of self dot y this creates a string from the value 
the other heaps it we will see it later that we can take one value refer to another value,other heaps we will see a little later that we can take one value and refer to another 
to define what i mean so let us assume that we want to construct a new point whose x coordinate,define what add means let us assume that we want to construct a new point whose x coordinate 
here is a way we would do it we would create a new point whose it x coordinate is self dot x,here is way we would do it we would create a new point whose x coordinate is self dot 
is implicitly called self because that is the one that is to be the manipulated to by function so the main the left,implicitly called self because that is the one that is typically manipulated by a function 
we just i p one less than p two for a deleting have in our program and internally to,we just write p 1 less then p 2 for readability enough in our program and internally it will 
point is given some code it like a common so this is a point use export it is a while count,point is given some coordinate like a comma b this is a point with xcoordinate a and 
in this is the familiar concept that all a few steps even mathematics,ycoordinate b this is a familiar concept that all of you must have seen in mathematics 
a and b that you want to point you have and now we have within the for a point we have,and b that you want point to have and now we have within the point we have 
as objects,as objects 
and y value and this x value is something and the y value and n if we change the,a y value and this x value is something and the y value is something and if we change 
this particular object now this particular object changes as we move to one out,this particular object now this particular object changes as we move from one object 
to be to self is b and this is an important thing so just remember that every function inside,of p 2 self is p 2 this is an important thing just remember that every function inside 
three will be passed as a an two will be passed says v and this will set up a point that we have brown to,will be passed as a and 2 will be passed as b and this will set up a point that we 
the value that i x so you want self dot x plus delta x now this is a very common,the value delta x so you want self dot x plus delta x now this is a very common paradigm 
to delta x is just a short cut in python for self dot x equal to self dot x plus n times,to delta x is just a short cut in python for self dot x equal to self dot x plus delta 
is it means that implicitly the name on the left is the first argument to the operation,x it means that implicitly the name on the left is the first argument to the operation 
so for instance now if we say p dot translate to one then we get a new point which is the plus two file,for instance now if we say p dot translate 2 1 then we get a new point which 3 plus 2 
so let us look at a different functions so supposing we want to compute the distance from of o,let us look at different functions so supposing we want to compute the distance of a point 
is to this to get insist in this way we will assign this to a name a let us call it,distance to get its distance maybe we would assign this to a name let us not call it 
us call itself so let us just assuming that this parameter is to,to always call it self let us just assume that this parameter is 
now if o distance is something that we need to often them a range useful to just,now if o distance is something that we need to do often then may be it's useful to just 
this distance and you can keep this and so if i have r and theta is the same information,keep this distance and you can keep this angle so if i have r and theta it's the same information 
